45.8272,9.543866666666666
45.8272,9.5439
45.8272,9.543933333333333
45.8272,9.543966666666666
45.8272,9.544
45.8272,9.544033333333333
45.8272,9.544066666666666
45.8272,9.5441
45.8272,9.544133333333333
45.8272,9.544166666666667
45.8272,9.5442
45.8272,9.54795
45.8272,9.547983333333333
45.8272,9.548016666666667
45.8272,9.54805
45.8272,9.548083333333333
45.8272,9.548116666666667
45.8272,9.54815
45.8272,9.548183333333334
45.8272,9.548216666666667
45.8272,9.54825
45.82723333333333,9.543866666666666
45.82723333333333,9.5439
45.82723333333333,9.543933333333333
45.82723333333333,9.543966666666666
45.82723333333333,9.544
45.82723333333333,9.544033333333333
45.82723333333333,9.544066666666666
45.82723333333333,9.5441
45.82723333333333,9.544133333333333
45.82723333333333,9.544166666666667
45.82723333333333,9.5442
45.82723333333333,9.54795
45.82723333333333,9.547983333333333
45.82723333333333,9.548016666666667
45.82723333333333,9.54805
45.82723333333333,9.548083333333333
45.82723333333333,9.548116666666667
45.82723333333333,9.54815
45.82723333333333,9.548183333333334
45.82723333333333,9.548216666666667
45.82723333333333,9.54825
45.82726666666667,9.543866666666666
45.82726666666667,9.5439
45.82726666666667,9.543933333333333
45.82726666666667,9.543966666666666
45.82726666666667,9.544
45.82726666666667,9.544033333333333
45.82726666666667,9.544066666666666
45.82726666666667,9.5441
45.82726666666667,9.544133333333333
45.82726666666667,9.544166666666667
45.82726666666667,9.5442
45.82726666666667,9.54795
45.82726666666667,9.547983333333333
45.82726666666667,9.548016666666667
45.82726666666667,9.54805
45.82726666666667,9.548083333333333
45.82726666666667,9.548116666666667
45.82726666666667,9.54815
45.82726666666667,9.548183333333334
45.82726666666667,9.548216666666667
45.82726666666667,9.54825
45.8273,9.543866666666666
45.8273,9.5439
45.8273,9.543933333333333
45.8273,9.543966666666666
45.8273,9.544
45.8273,9.544033333333333
45.8273,9.544066666666666
45.8273,9.5441
45.8273,9.544133333333333
45.8273,9.544166666666667
45.8273,9.5442
45.8273,9.54795
45.8273,9.547983333333333
45.8273,9.548016666666667
45.8273,9.54805
45.8273,9.548083333333333
45.8273,9.548116666666667
45.8273,9.54815
45.8273,9.548183333333334
45.8273,9.548216666666667
45.8273,9.54825
45.827333333333335,9.543866666666666
45.827333333333335,9.5439
45.827333333333335,9.543933333333333
45.827333333333335,9.543966666666666
45.827333333333335,9.544
45.827333333333335,9.544033333333333
45.827333333333335,9.544066666666666
45.827333333333335,9.5441
45.827333333333335,9.544133333333333
45.827333333333335,9.544166666666667
45.827333333333335,9.5442
45.827333333333335,9.54795
45.827333333333335,9.547983333333333
45.827333333333335,9.548016666666667
45.827333333333335,9.54805
45.827333333333335,9.548083333333333
45.827333333333335,9.548116666666667
45.827333333333335,9.54815
45.827333333333335,9.548183333333334
45.827333333333335,9.548216666666667
45.827333333333335,9.54825
45.82736666666667,9.543866666666666
45.82736666666667,9.5439
45.82736666666667,9.543933333333333
45.82736666666667,9.543966666666666
45.82736666666667,9.544
45.82736666666667,9.544033333333333
45.82736666666667,9.544066666666666
45.82736666666667,9.5441
